日期,农历,节气,节气2,干支,年柱,月柱,日柱,子（23-1）,丑(1-3),寅(3-5),卯(5-7),辰(7-9),巳(9-11),午(11-13),未(13-15),申(15-17),酉(17-19),戌(19-21),亥(21-23)
2012-03-06,壬辰年二月十四,惊蛰,距离春分还有14天,壬辰年　癸卯月　丙寅日,壬辰,癸卯,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-03-07,壬辰年二月十五,惊蛰,距离春分还有13天,壬辰年　癸卯月　丁卯日,壬辰,癸卯,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-03-08,壬辰年二月十六,惊蛰,距离春分还有12天,壬辰年　癸卯月　戊辰日,壬辰,癸卯,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-03-09,壬辰年二月十七,惊蛰,距离春分还有11天,壬辰年　癸卯月　己巳日,壬辰,癸卯,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-03-10,壬辰年二月十八,惊蛰,距离春分还有10天,壬辰年　癸卯月　庚午日,壬辰,癸卯,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-03-11,壬辰年二月十九,惊蛰,距离春分还有9天,壬辰年　癸卯月　辛未日,壬辰,癸卯,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-03-12,壬辰年二月二十,惊蛰,距离春分还有8天,壬辰年　癸卯月　壬申日,壬辰,癸卯,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-03-13,壬辰年二月廿一,惊蛰,距离春分还有7天,壬辰年　癸卯月　癸酉日,壬辰,癸卯,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-03-14,壬辰年二月廿二,惊蛰,距离春分还有6天,壬辰年　癸卯月　甲戌日,壬辰,癸卯,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-03-15,壬辰年二月廿三,惊蛰,距离春分还有5天,壬辰年　癸卯月　乙亥日,壬辰,癸卯,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-03-16,壬辰年二月廿四,惊蛰,距离春分还有4天,壬辰年　癸卯月　丙子日,壬辰,癸卯,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-03-17,壬辰年二月廿五,惊蛰,距离春分还有3天,壬辰年　癸卯月　丁丑日,壬辰,癸卯,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-03-18,壬辰年二月廿六,惊蛰,距离春分还有2天,壬辰年　癸卯月　戊寅日,壬辰,癸卯,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-03-19,壬辰年二月廿七,惊蛰,距离春分还有1天,壬辰年　癸卯月　己卯日,壬辰,癸卯,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-03-20,壬辰年二月廿八,春分,距离清明还有15天,壬辰年　癸卯月　庚辰日,壬辰,癸卯,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-03-21,壬辰年二月廿九,春分,距离清明还有14天,壬辰年　癸卯月　辛巳日,壬辰,癸卯,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-03-22,壬辰年三月初一,春分,距离清明还有13天,壬辰年　癸卯月　壬午日,壬辰,癸卯,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-03-23,壬辰年三月初二,春分,距离清明还有12天,壬辰年　癸卯月　癸未日,壬辰,癸卯,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-03-24,壬辰年三月初三,春分,距离清明还有11天,壬辰年　癸卯月　甲申日,壬辰,癸卯,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-03-25,壬辰年三月初四,春分,距离清明还有10天,壬辰年　癸卯月　乙酉日,壬辰,癸卯,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-03-26,壬辰年三月初五,春分,距离清明还有9天,壬辰年　癸卯月　丙戌日,壬辰,癸卯,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-03-27,壬辰年三月初六,春分,距离清明还有8天,壬辰年　癸卯月　丁亥日,壬辰,癸卯,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-03-28,壬辰年三月初七,春分,距离清明还有7天,壬辰年　癸卯月　戊子日,壬辰,癸卯,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-03-29,壬辰年三月初八,春分,距离清明还有6天,壬辰年　癸卯月　己丑日,壬辰,癸卯,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-03-30,壬辰年三月初九,春分,距离清明还有5天,壬辰年　癸卯月　庚寅日,壬辰,癸卯,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-03-31,壬辰年三月初十,春分,距离清明还有4天,壬辰年　癸卯月　辛卯日,壬辰,癸卯,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-04-01,壬辰年三月十一,春分,距离清明还有3天,壬辰年　癸卯月　壬辰日,壬辰,癸卯,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-04-02,壬辰年三月十二,春分,距离清明还有2天,壬辰年　癸卯月　癸巳日,壬辰,癸卯,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-04-03,壬辰年三月十三,春分,距离清明还有1天,壬辰年　癸卯月　甲午日,壬辰,癸卯,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-04-04,壬辰年三月十四,清明,距离谷雨还有16天,壬辰年　甲辰月　乙未日,壬辰,甲辰,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-04-05,壬辰年三月十五,清明,距离谷雨还有15天,壬辰年　甲辰月　丙申日,壬辰,甲辰,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-04-06,壬辰年三月十六,清明,距离谷雨还有14天,壬辰年　甲辰月　丁酉日,壬辰,甲辰,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-04-07,壬辰年三月十七,清明,距离谷雨还有13天,壬辰年　甲辰月　戊戌日,壬辰,甲辰,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-04-08,壬辰年三月十八,清明,距离谷雨还有12天,壬辰年　甲辰月　己亥日,壬辰,甲辰,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-04-09,壬辰年三月十九,清明,距离谷雨还有11天,壬辰年　甲辰月　庚子日,壬辰,甲辰,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-04-10,壬辰年三月二十,清明,距离谷雨还有10天,壬辰年　甲辰月　辛丑日,壬辰,甲辰,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-04-11,壬辰年三月廿一,清明,距离谷雨还有9天,壬辰年　甲辰月　壬寅日,壬辰,甲辰,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-04-12,壬辰年三月廿二,清明,距离谷雨还有8天,壬辰年　甲辰月　癸卯日,壬辰,甲辰,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-04-13,壬辰年三月廿三,清明,距离谷雨还有7天,壬辰年　甲辰月　甲辰日,壬辰,甲辰,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-04-14,壬辰年三月廿四,清明,距离谷雨还有6天,壬辰年　甲辰月　乙巳日,壬辰,甲辰,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-04-15,壬辰年三月廿五,清明,距离谷雨还有5天,壬辰年　甲辰月　丙午日,壬辰,甲辰,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-04-16,壬辰年三月廿六,清明,距离谷雨还有4天,壬辰年　甲辰月　丁未日,壬辰,甲辰,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-04-17,壬辰年三月廿七,清明,距离谷雨还有3天,壬辰年　甲辰月　戊申日,壬辰,甲辰,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-04-18,壬辰年三月廿八,清明,距离谷雨还有2天,壬辰年　甲辰月　己酉日,壬辰,甲辰,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-04-19,壬辰年三月廿九,清明,距离谷雨还有1天,壬辰年　甲辰月　庚戌日,壬辰,甲辰,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-04-20,壬辰年三月三十,谷雨,距离立夏还有15天,壬辰年　甲辰月　辛亥日,壬辰,甲辰,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-04-21,壬辰年四月初一,谷雨,距离立夏还有14天,壬辰年　甲辰月　壬子日,壬辰,甲辰,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-04-22,壬辰年四月初二,谷雨,距离立夏还有13天,壬辰年　甲辰月　癸丑日,壬辰,甲辰,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-04-23,壬辰年四月初三,谷雨,距离立夏还有12天,壬辰年　甲辰月　甲寅日,壬辰,甲辰,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-04-24,壬辰年四月初四,谷雨,距离立夏还有11天,壬辰年　甲辰月　乙卯日,壬辰,甲辰,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-04-25,壬辰年四月初五,谷雨,距离立夏还有10天,壬辰年　甲辰月　丙辰日,壬辰,甲辰,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-04-26,壬辰年四月初六,谷雨,距离立夏还有9天,壬辰年　甲辰月　丁巳日,壬辰,甲辰,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-04-27,壬辰年四月初七,谷雨,距离立夏还有8天,壬辰年　甲辰月　戊午日,壬辰,甲辰,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-04-28,壬辰年四月初八,谷雨,距离立夏还有7天,壬辰年　甲辰月　己未日,壬辰,甲辰,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-04-29,壬辰年四月初九,谷雨,距离立夏还有6天,壬辰年　甲辰月　庚申日,壬辰,甲辰,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-04-30,壬辰年四月初十,谷雨,距离立夏还有5天,壬辰年　甲辰月　辛酉日,壬辰,甲辰,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-05-01,壬辰年四月十一,谷雨,距离立夏还有4天,壬辰年　甲辰月　壬戌日,壬辰,甲辰,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-05-02,壬辰年四月十二,谷雨,距离立夏还有3天,壬辰年　甲辰月　癸亥日,壬辰,甲辰,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-05-03,壬辰年四月十三,谷雨,距离立夏还有2天,壬辰年　甲辰月　甲子日,壬辰,甲辰,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-05-04,壬辰年四月十四,谷雨,距离立夏还有1天,壬辰年　甲辰月　乙丑日,壬辰,甲辰,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-05-05,壬辰年四月十五,立夏,距离小满还有15天,壬辰年　乙巳月　丙寅日,壬辰,乙巳,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-05-06,壬辰年四月十六,立夏,距离小满还有14天,壬辰年　乙巳月　丁卯日,壬辰,乙巳,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-05-07,壬辰年四月十七,立夏,距离小满还有13天,壬辰年　乙巳月　戊辰日,壬辰,乙巳,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-05-08,壬辰年四月十八,立夏,距离小满还有12天,壬辰年　乙巳月　己巳日,壬辰,乙巳,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-05-09,壬辰年四月十九,立夏,距离小满还有11天,壬辰年　乙巳月　庚午日,壬辰,乙巳,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-05-10,壬辰年四月二十,立夏,距离小满还有10天,壬辰年　乙巳月　辛未日,壬辰,乙巳,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-05-11,壬辰年四月廿一,立夏,距离小满还有9天,壬辰年　乙巳月　壬申日,壬辰,乙巳,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-05-12,壬辰年四月廿二,立夏,距离小满还有8天,壬辰年　乙巳月　癸酉日,壬辰,乙巳,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-05-13,壬辰年四月廿三,立夏,距离小满还有7天,壬辰年　乙巳月　甲戌日,壬辰,乙巳,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-05-14,壬辰年四月廿四,立夏,距离小满还有6天,壬辰年　乙巳月　乙亥日,壬辰,乙巳,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-05-15,壬辰年四月廿五,立夏,距离小满还有5天,壬辰年　乙巳月　丙子日,壬辰,乙巳,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-05-16,壬辰年四月廿六,立夏,距离小满还有4天,壬辰年　乙巳月　丁丑日,壬辰,乙巳,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-05-17,壬辰年四月廿七,立夏,距离小满还有3天,壬辰年　乙巳月　戊寅日,壬辰,乙巳,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-05-18,壬辰年四月廿八,立夏,距离小满还有2天,壬辰年　乙巳月　己卯日,壬辰,乙巳,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-05-19,壬辰年四月廿九,立夏,距离小满还有1天,壬辰年　乙巳月　庚辰日,壬辰,乙巳,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-05-20,壬辰年四月三十,小满,距离芒种还有16天,壬辰年　乙巳月　辛巳日,壬辰,乙巳,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-05-21,壬辰年(闰)四月初一,小满,距离芒种还有15天,壬辰年　乙巳月　壬午日,壬辰,乙巳,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-05-22,壬辰年(闰)四月初二,小满,距离芒种还有14天,壬辰年　乙巳月　癸未日,壬辰,乙巳,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-05-23,壬辰年(闰)四月初三,小满,距离芒种还有13天,壬辰年　乙巳月　甲申日,壬辰,乙巳,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-05-24,壬辰年(闰)四月初四,小满,距离芒种还有12天,壬辰年　乙巳月　乙酉日,壬辰,乙巳,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-05-25,壬辰年(闰)四月初五,小满,距离芒种还有11天,壬辰年　乙巳月　丙戌日,壬辰,乙巳,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-05-26,壬辰年(闰)四月初六,小满,距离芒种还有10天,壬辰年　乙巳月　丁亥日,壬辰,乙巳,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-05-27,壬辰年(闰)四月初七,小满,距离芒种还有9天,壬辰年　乙巳月　戊子日,壬辰,乙巳,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-05-28,壬辰年(闰)四月初八,小满,距离芒种还有8天,壬辰年　乙巳月　己丑日,壬辰,乙巳,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-05-29,壬辰年(闰)四月初九,小满,距离芒种还有7天,壬辰年　乙巳月　庚寅日,壬辰,乙巳,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-05-30,壬辰年(闰)四月初十,小满,距离芒种还有6天,壬辰年　乙巳月　辛卯日,壬辰,乙巳,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-05-31,壬辰年(闰)四月十一,小满,距离芒种还有5天,壬辰年　乙巳月　壬辰日,壬辰,乙巳,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-06-01,壬辰年(闰)四月十二,小满,距离芒种还有4天,壬辰年　乙巳月　癸巳日,壬辰,乙巳,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-06-02,壬辰年(闰)四月十三,小满,距离芒种还有3天,壬辰年　乙巳月　甲午日,壬辰,乙巳,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-06-03,壬辰年(闰)四月十四,小满,距离芒种还有2天,壬辰年　乙巳月　乙未日,壬辰,乙巳,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-06-04,壬辰年(闰)四月十五,小满,距离芒种还有1天,壬辰年　乙巳月　丙申日,壬辰,乙巳,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-06-05,壬辰年(闰)四月十六,芒种,距离夏至还有16天,壬辰年　丙午月　丁酉日,壬辰,丙午,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-06-06,壬辰年(闰)四月十七,芒种,距离夏至还有15天,壬辰年　丙午月　戊戌日,壬辰,丙午,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-06-07,壬辰年(闰)四月十八,芒种,距离夏至还有14天,壬辰年　丙午月　己亥日,壬辰,丙午,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-06-08,壬辰年(闰)四月十九,芒种,距离夏至还有13天,壬辰年　丙午月　庚子日,壬辰,丙午,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-06-09,壬辰年(闰)四月二十,芒种,距离夏至还有12天,壬辰年　丙午月　辛丑日,壬辰,丙午,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-06-10,壬辰年(闰)四月廿一,芒种,距离夏至还有11天,壬辰年　丙午月　壬寅日,壬辰,丙午,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-06-11,壬辰年(闰)四月廿二,芒种,距离夏至还有10天,壬辰年　丙午月　癸卯日,壬辰,丙午,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-06-12,壬辰年(闰)四月廿三,芒种,距离夏至还有9天,壬辰年　丙午月　甲辰日,壬辰,丙午,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-06-13,壬辰年(闰)四月廿四,芒种,距离夏至还有8天,壬辰年　丙午月　乙巳日,壬辰,丙午,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-06-14,壬辰年(闰)四月廿五,芒种,距离夏至还有7天,壬辰年　丙午月　丙午日,壬辰,丙午,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-06-15,壬辰年(闰)四月廿六,芒种,距离夏至还有6天,壬辰年　丙午月　丁未日,壬辰,丙午,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-06-16,壬辰年(闰)四月廿七,芒种,距离夏至还有5天,壬辰年　丙午月　戊申日,壬辰,丙午,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-06-17,壬辰年(闰)四月廿八,芒种,距离夏至还有4天,壬辰年　丙午月　己酉日,壬辰,丙午,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-06-18,壬辰年(闰)四月廿九,芒种,距离夏至还有3天,壬辰年　丙午月　庚戌日,壬辰,丙午,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-06-19,壬辰年五月初一,芒种,距离夏至还有2天,壬辰年　丙午月　辛亥日,壬辰,丙午,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-06-20,壬辰年五月初二,芒种,距离夏至还有1天,壬辰年　丙午月　壬子日,壬辰,丙午,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-06-21,壬辰年五月初三,夏至,距离小暑还有16天,壬辰年　丙午月　癸丑日,壬辰,丙午,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-06-22,壬辰年五月初四,夏至,距离小暑还有15天,壬辰年　丙午月　甲寅日,壬辰,丙午,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-06-23,壬辰年五月初五,夏至,距离小暑还有14天,壬辰年　丙午月　乙卯日,壬辰,丙午,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-06-24,壬辰年五月初六,夏至,距离小暑还有13天,壬辰年　丙午月　丙辰日,壬辰,丙午,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-06-25,壬辰年五月初七,夏至,距离小暑还有12天,壬辰年　丙午月　丁巳日,壬辰,丙午,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2012-06-26,壬辰年五月初八,夏至,距离小暑还有11天,壬辰年　丙午月　戊午日,壬辰,丙午,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2012-06-27,壬辰年五月初九,夏至,距离小暑还有10天,壬辰年　丙午月　己未日,壬辰,丙午,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2012-06-28,壬辰年五月初十,夏至,距离小暑还有9天,壬辰年　丙午月　庚申日,壬辰,丙午,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2012-06-29,壬辰年五月十一,夏至,距离小暑还有8天,壬辰年　丙午月　辛酉日,壬辰,丙午,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2012-06-30,壬辰年五月十二,夏至,距离小暑还有7天,壬辰年　丙午月　壬戌日,壬辰,丙午,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
